"","toCode","fromCode","rate","dis","orgGDP","amount","areaX","areaY","Province","Population","Birth_Rate","Avg_Life","GDP_PC","Unemploy_Rate","Flat_Rates","Price_Rates","City_Income","Country_income","Green_Rate","Disasters","Stu_Rate_H","Low_Income","Low_Income_Insurance"
"656",61,50,0.000693240901213172,"847",27596,2,82400,205800,"陕西省",3735,9.73,74.68,27133,3.9,4949.2,104,33384,4572.17,38.3,318,3208,84.6,284
"657",62,50,0.00138648180242634,"1275",27596,4,82400,454430,"甘肃省",2560,12.05,72.23,16113,3.2,3318.24,104.1,29096,3525.35,27.1,1821,1882,88.1,189
"658",63,50,0.00519930675909879,"430",27596,15,82400,721000,"青海省",563,14.94,69.96,24115,3.8,3248.08,105.4,36121,3998.17,29.4,0,1119,23.5,232
"659",64,50,0,"1570",27596,0,82400,66400,"宁夏回族自治区",633,14.14,73.38,26860,4.4,3732.19,104.1,37166,5164.62,38.8,0,1868,20.8,212
"660",65,50,0.00450606585788562,"3202",27596,13,82400,1664897,"新疆维吾尔自治区",2185,15.99,72.35,25034,3.2,3548.79,104.3,32003,5214.87,36.4,13,1467,96,183
"661",11,51,0.0227470478558111,"1881",21182,183,488000,16411,"北京市",1962,7.48,80.18,73856,1.4,16851.95,102.4,65158,11802.82,44.15,0,6196,11.7,430
"662",12,51,0.0160348042262275,"1897",21182,129,488000,11920,"天津市",1299,8.18,78.89,72994,3.6,8744.77,103.5,51489,10367.86,32.1,0,4412,18,450
"663",13,51,0.0136730888750777,"1593",21182,110,488000,190000,"河北省",7194,13.22,74.97,28668,3.9,3982.85,103.1,31451,6192.42,42.7,0,1951,88.1,265
"664",14,51,0.00832815413300186,"1392",21182,67,488000,156000,"山西省",3574,10.68,74.92,26283,3.6,3432.71,103,33057,5369.56,38,4,2132,91.7,231
"665",15,51,0.00571783716594158,"1789",21182,46,488000,1183000,"内蒙古自治区",2472,9.3,74.44,47347,3.9,3782.93,103.2,35211,6010.78,33.4,3,1884,84.8,299
"666",21,51,0.0108141702921069,"2547",21182,87,488000,148000,"辽宁省",4375,6.68,76.38,42355,3.6,4732.65,103,34437,7070.37,39.3,29,2671,118.6,296
"667",22,51,0.00571783716594158,"2847",21182,46,488000,187000,"吉林省",2747,7.91,76.18,31599,3.8,4363.89,103.7,29003,6782.36,34.1,9,2716,115.6,228
"668",23,51,0.00198881292728403,"3099",21182,16,488000,469000,"黑龙江省",3833,7.35,75.98,27076,4.3,3966.4,103.9,27735,6116.44,34.9,0,2447,155.6,240
"669",31,51,0.0353014294592915,"2181",21182,284,488000,6219,"上海市",2303,7.05,80.26,76074,4.4,14603.24,103.1,66115,13258.32,38.2,0,4300,32.4,450
"670",32,51,0.0372902423865755,"1970",21182,300,488000,102658,"江苏省",7869,9.73,76.63,52840,3.2,6554.41,103.8,39772,9209.84,42.1,0,2819,40.9,342
"671",33,51,0.0754505904288378,"2179",21182,607,488000,104141,"浙江省",5447,10.27,77.73,51711,3.2,9838.06,103.8,40640,11855.84,38.3,21,2285,8.8,367
"672",34,51,0.00422622747047856,"1860",21182,34,488000,139427,"安徽省",5957,12.7,75.08,20888,3.7,4776.1,103.1,33341,5650.74,37.5,12,1841,84.2,254
"673",35,51,0.0652579241765072,"2341",21182,525,488000,120000,"福建省",3693,11.27,75.76,40025,3.8,7764.29,103.2,32340,7668.83,41,113,2144,18.1,218
"674",36,51,0.00323182100683654,"1844",21182,26,488000,166900,"江西省",4462,13.72,74.33,21253,3.3,4147.7,103,28363,6005.38,46.6,120,2162,98.1,244
"675",37,51,0.000248601615910503,"1751",21182,2,488000,157126,"山东省",9588,11.65,76.46,41106,3.4,4447.73,102.9,33321,7100.66,41.5,0,2202,60.6,286
"676",41,51,0,"1278",21182,0,488000,167000,"河南省",9405,11.52,74.57,24446,3.4,3500.8,103.5,29819,5978.23,36.6,10,1839,141.9,202
"677",42,51,0.00136730888750777,"1455",21182,11,488000,187400,"湖北省",5728,10.36,74.87,27906,4.2,4486.39,102.9,31811,6220.02,37.7,24,2906,137.2,252
"678",43,51,0,"1801",21182,0,488000,211829,"湖南省",6570,13.1,74.7,24719,4.2,3790.26,103.1,29670,5933.69,36.6,100,2051,145.1,214
"679",44,51,0.0279676817899316,"2047",21182,225,488000,184800,"广东省",10441,11.18,76.49,44736,2.5,7879.17,103.1,40432,7534.48,41.3,50,2037,40,254
"680",45,51,0.000497203231821007,"1330",21182,4,488000,236700,"广西壮族自治区",4610,14.13,75.11,20219,3.7,3772.47,103,30673,5122.78,35,140,1530,57.3,228
"681",46,51,0.00633934120571784,"1798",21182,51,488000,34000,"海南省",869,14.71,76.3,23831,3,8943.45,104.8,30775,5469.21,42.6,3,2036,17.1,250
"682",50,51,0.00285891858297079,"356",21182,23,488000,82400,"重庆市",2885,9.17,75.7,27596,3.9,4733.84,103.2,34727,5500.74,40.6,51,2413,56.9,256
"683",52,51,0.00596643878185208,"736",21182,48,488000,170000,"贵州省",3479,13.96,71.1,13119,3.6,3888.78,102.9,30433,3577.42,29.6,123,1109,54.3,212
"684",53,51,0.0114356743318832,"917",21182,92,488000,394000,"云南省",4602,13.1,69.54,15752,4.2,3635.38,103.7,29195,4526.17,37.3,277,1391,93.1,206
"685",54,51,0,"2106",21182,0,488000,1220000,"西藏自治区",300,15.8,68.17,17027,4,3474.51,102.2,49898,4135.92,25.4,7,1373,4.3,306
"686",61,51,0.000248601615910503,"798",21182,2,488000,205800,"陕西省",3735,9.73,74.68,27133,3.9,4949.2,104,33384,4572.17,38.3,318,3208,84.6,284
"687",62,51,0.00211311373523928,"1058",21182,17,488000,454430,"甘肃省",2560,12.05,72.23,16113,3.2,3318.24,104.1,29096,3525.35,27.1,1821,1882,88.1,189
"688",63,51,0.0072094468614046,"1076",21182,58,488000,721000,"青海省",563,14.94,69.96,24115,3.8,3248.08,105.4,36121,3998.17,29.4,0,1119,23.5,232
"689",64,51,0,"1291",21182,0,488000,66400,"宁夏回族自治区",633,14.14,73.38,26860,4.4,3732.19,104.1,37166,5164.62,38.8,0,1868,20.8,212
"690",65,51,0.00459912989434431,"2914",21182,37,488000,1664897,"新疆维吾尔自治区",2185,15.99,72.35,25034,3.2,3548.79,104.3,32003,5214.87,36.4,13,1467,96,183
"691",11,52,0.00344926703075596,"2318",13119,12,170000,16411,"北京市",1962,7.48,80.18,73856,1.4,16851.95,102.4,65158,11802.82,44.15,0,6196,11.7,430
"692",12,52,0.00546133946536361,"2364",13119,19,170000,11920,"天津市",1299,8.18,78.89,72994,3.6,8744.77,103.5,51489,10367.86,32.1,0,4412,18,450
"693",13,52,0.00776085081920092,"2030",13119,27,170000,190000,"河北省",7194,13.22,74.97,28668,3.9,3982.85,103.1,31451,6192.42,42.7,0,1951,88.1,265
"694",14,52,0.00201207243460765,"1862",13119,7,170000,156000,"山西省",3574,10.68,74.92,26283,3.6,3432.71,103,33057,5369.56,38,4,2132,91.7,231
"695",15,52,0.00229951135383731,"2227",13119,8,170000,1183000,"内蒙古自治区",2472,9.3,74.44,47347,3.9,3782.93,103.2,35211,6010.78,33.4,3,1884,84.8,299
"696",21,52,0.000862316757688991,"1987",13119,3,170000,148000,"辽宁省",4375,6.68,76.38,42355,3.6,4732.65,103,34437,7070.37,39.3,29,2671,118.6,296
"697",22,52,0.000287438919229664,"3285",13119,1,170000,187000,"吉林省",2747,7.91,76.18,31599,3.8,4363.89,103.7,29003,6782.36,34.1,9,2716,115.6,228
"698",23,52,0,"3537",13119,0,170000,469000,"黑龙江省",3833,7.35,75.98,27076,4.3,3966.4,103.9,27735,6116.44,34.9,0,2447,155.6,240
"699",31,52,0.0135096292037942,"1910",13119,47,170000,6219,"上海市",2303,7.05,80.26,76074,4.4,14603.24,103.1,66115,13258.32,38.2,0,4300,32.4,450
"700",32,52,0.0327680367921817,"1844",13119,114,170000,102658,"江苏省",7869,9.73,76.63,52840,3.2,6554.41,103.8,39772,9209.84,42.1,0,2819,40.9,342
"701",33,52,0.168151767749353,"1763",13119,585,170000,104141,"浙江省",5447,10.27,77.73,51711,3.2,9838.06,103.8,40640,11855.84,38.3,21,2285,8.8,367
"702",34,52,0.00143719459614832,"1688",13119,5,170000,139427,"安徽省",5957,12.7,75.08,20888,3.7,4776.1,103.1,33341,5650.74,37.5,12,1841,84.2,254
"703",35,52,0.0744466800804829,"1756",13119,259,170000,120000,"福建省",3693,11.27,75.76,40025,3.8,7764.29,103.2,32340,7668.83,41,113,2144,18.1,218
"704",36,52,0.0031618281115263,"1242",13119,11,170000,166900,"江西省",4462,13.72,74.33,21253,3.3,4147.7,103,28363,6005.38,46.6,120,2162,98.1,244
"705",37,52,0.000287438919229664,"1934",13119,1,170000,157126,"山东省",9588,11.65,76.46,41106,3.4,4447.73,102.9,33321,7100.66,41.5,0,2202,60.6,286
"706",41,52,0,"1544",13119,0,170000,167000,"河南省",9405,11.52,74.57,24446,3.4,3500.8,103.5,29819,5978.23,36.6,10,1839,141.9,202
"707",42,52,0.000287438919229664,"1278",13119,1,170000,187400,"湖北省",5728,10.36,74.87,27906,4.2,4486.39,102.9,31811,6220.02,37.7,24,2906,137.2,252
"708",43,52,0,"1105",13119,0,170000,211829,"湖南省",6570,13.1,74.7,24719,4.2,3790.26,103.1,29670,5933.69,36.6,100,2051,145.1,214
"709",44,52,0.0270192584075884,"470",13119,94,170000,184800,"广东省",10441,11.18,76.49,44736,2.5,7879.17,103.1,40432,7534.48,41.3,50,2037,40,254
"710",45,52,0.00258695027306697,"623",13119,9,170000,236700,"广西壮族自治区",4610,14.13,75.11,20219,3.7,3772.47,103,30673,5122.78,35,140,1530,57.3,228
"711",46,52,0.00689853406151193,"1320",13119,24,170000,34000,"海南省",869,14.71,76.3,23831,3,8943.45,104.8,30775,5469.21,42.6,3,2036,17.1,250
"712",50,52,0.000287438919229664,"384",13119,1,170000,82400,"重庆市",2885,9.17,75.7,27596,3.9,4733.84,103.2,34727,5500.74,40.6,51,2413,56.9,256
"713",51,52,0,"736",13119,0,170000,488000,"四川省",8045,8.93,74.75,21182,4.1,4917.88,103.2,32567,5479.54,37.9,197,1790,189.3,210
"714",53,52,0.00546133946536361,"588",13119,19,170000,394000,"云南省",4602,13.1,69.54,15752,4.2,3635.38,103.7,29195,4526.17,37.3,277,1391,93.1,206
"715",54,52,0,"2822",13119,0,170000,1220000,"西藏自治区",300,15.8,68.17,17027,4,3474.51,102.2,49898,4135.92,25.4,7,1373,4.3,306
"716",61,52,0,"2885",13119,0,170000,205800,"陕西省",3735,9.73,74.68,27133,3.9,4949.2,104,33384,4572.17,38.3,318,3208,84.6,284
"717",62,52,0,"1754",13119,0,170000,454430,"甘肃省",2560,12.05,72.23,16113,3.2,3318.24,104.1,29096,3525.35,27.1,1821,1882,88.1,189
"718",63,52,0.000574877838459327,"1809",13119,2,170000,721000,"青海省",563,14.94,69.96,24115,3.8,3248.08,105.4,36121,3998.17,29.4,0,1119,23.5,232
"719",64,52,0,"1951",13119,0,170000,66400,"宁夏回族自治区",633,14.14,73.38,26860,4.4,3732.19,104.1,37166,5164.62,38.8,0,1868,20.8,212
"720",65,52,0,"3671",13119,0,170000,1664897,"新疆维吾尔自治区",2185,15.99,72.35,25034,3.2,3548.79,104.3,32003,5214.87,36.4,13,1467,96,183
"721",11,53,0.00195567144719687,"2907",15752,9,394000,16411,"北京市",1962,7.48,80.18,73856,1.4,16851.95,102.4,65158,11802.82,44.15,0,6196,11.7,430
"722",12,53,0.00130378096479791,"2923",15752,6,394000,11920,"天津市",1299,8.18,78.89,72994,3.6,8744.77,103.5,51489,10367.86,32.1,0,4412,18,450
"723",13,53,0.0045632333767927,"26119",15752,21,394000,190000,"河北省",7194,13.22,74.97,28668,3.9,3982.85,103.1,31451,6192.42,42.7,0,1951,88.1,265
"724",14,53,0.000217296827466319,"2419",15752,1,394000,156000,"山西省",3574,10.68,74.92,26283,3.6,3432.71,103,33057,5369.56,38,4,2132,91.7,231
"725",15,53,0.000434593654932638,"2816",15752,2,394000,1183000,"内蒙古自治区",2472,9.3,74.44,47347,3.9,3782.93,103.2,35211,6010.78,33.4,3,1884,84.8,299
"726",21,53,0.000869187309865276,"3572",15752,4,394000,148000,"辽宁省",4375,6.68,76.38,42355,3.6,4732.65,103,34437,7070.37,39.3,29,2671,118.6,296
"727",22,53,0.000434593654932638,"3874",15752,2,394000,187000,"吉林省",2747,7.91,76.18,31599,3.8,4363.89,103.7,29003,6782.36,34.1,9,2716,115.6,228
"728",23,53,0.000217296827466319,"4126",15752,1,394000,469000,"黑龙江省",3833,7.35,75.98,27076,4.3,3966.4,103.9,27735,6116.44,34.9,0,2447,155.6,240
"729",31,53,0.00369404606692742,"2529",15752,17,394000,6219,"上海市",2303,7.05,80.26,76074,4.4,14603.24,103.1,66115,13258.32,38.2,0,4300,32.4,450
"730",32,53,0.0115167318557149,"2402",15752,53,394000,102658,"江苏省",7869,9.73,76.63,52840,3.2,6554.41,103.8,39772,9209.84,42.1,0,2819,40.9,342
"731",33,53,0.0436766623207301,"2343",15752,201,394000,104141,"浙江省",5447,10.27,77.73,51711,3.2,9838.06,103.8,40640,11855.84,38.3,21,2285,8.8,367
"732",34,53,0.00108648413733159,"2245",15752,5,394000,139427,"安徽省",5957,12.7,75.08,20888,3.7,4776.1,103.1,33341,5650.74,37.5,12,1841,84.2,254
"733",35,53,0.0121686223381139,"2478",15752,56,394000,120000,"福建省",3693,11.27,75.76,40025,3.8,7764.29,103.2,32340,7668.83,41,113,2144,18.1,218
"734",36,53,0.000651890482398957,"1822",15752,3,394000,166900,"江西省",4462,13.72,74.33,21253,3.3,4147.7,103,28363,6005.38,46.6,120,2162,98.1,244
"735",37,53,0,"2514",15752,0,394000,157126,"山东省",9588,11.65,76.46,41106,3.4,4447.73,102.9,33321,7100.66,41.5,0,2202,60.6,286
"736",41,53,0,"2100",15752,0,394000,167000,"河南省",9405,11.52,74.57,24446,3.4,3500.8,103.5,29819,5978.23,36.6,10,1839,141.9,202
"737",42,53,0,"1834",15752,0,394000,187400,"湖北省",5728,10.36,74.87,27906,4.2,4486.39,102.9,31811,6220.02,37.7,24,2906,137.2,252
"738",43,53,0,"2626",15752,0,394000,211829,"湖南省",6570,13.1,74.7,24719,4.2,3790.26,103.1,29670,5933.69,36.6,100,2051,145.1,214
"739",44,53,0.0034767492394611,"1585",15752,16,394000,184800,"广东省",10441,11.18,76.49,44736,2.5,7879.17,103.1,40432,7534.48,41.3,50,2037,40,254
"740",45,53,0,"879",15752,0,394000,236700,"广西壮族自治区",4610,14.13,75.11,20219,3.7,3772.47,103,30673,5122.78,35,140,1530,57.3,228
"741",46,53,0.0045632333767927,"1337",15752,21,394000,34000,"海南省",869,14.71,76.3,23831,3,8943.45,104.8,30775,5469.21,42.6,3,2036,17.1,250
"742",50,53,0,"973",15752,0,394000,82400,"重庆市",2885,9.17,75.7,27596,3.9,4733.84,103.2,34727,5500.74,40.6,51,2413,56.9,256
"743",51,53,0.00304215558452847,"917",15752,14,394000,488000,"四川省",8045,8.93,74.75,21182,4.1,4917.88,103.2,32567,5479.54,37.9,197,1790,189.3,210
"744",52,53,0.00152107779226423,"588",15752,7,394000,170000,"贵州省",3479,13.96,71.1,13119,3.6,3888.78,102.9,30433,3577.42,29.6,123,1109,54.3,212
"745",54,53,0,"2246",15752,0,394000,1220000,"西藏自治区",300,15.8,68.17,17027,4,3474.51,102.2,49898,4135.92,25.4,7,1373,4.3,306
"746",61,53,0,"3475",15752,0,394000,205800,"陕西省",3735,9.73,74.68,27133,3.9,4949.2,104,33384,4572.17,38.3,318,3208,84.6,284
"747",62,53,0.000651890482398957,"1938",15752,3,394000,454430,"甘肃省",2560,12.05,72.23,16113,3.2,3318.24,104.1,29096,3525.35,27.1,1821,1882,88.1,189
"748",63,53,0.00217296827466319,"1977",15752,10,394000,721000,"青海省",563,14.94,69.96,24115,3.8,3248.08,105.4,36121,3998.17,29.4,0,1119,23.5,232
"749",64,53,0,"2540",15752,0,394000,66400,"宁夏回族自治区",633,14.14,73.38,26860,4.4,3732.19,104.1,37166,5164.62,38.8,0,1868,20.8,212
"750",65,53,0.000217296827466319,"3865",15752,1,394000,1664897,"新疆维吾尔自治区",2185,15.99,72.35,25034,3.2,3548.79,104.3,32003,5214.87,36.4,13,1467,96,183
"751",11,54,0.00666666666666667,"3736",17027,2,1220000,16411,"北京市",1962,7.48,80.18,73856,1.4,16851.95,102.4,65158,11802.82,44.15,0,6196,11.7,430
"752",12,54,0.00333333333333333,"3740",17027,1,1220000,11920,"天津市",1299,8.18,78.89,72994,3.6,8744.77,103.5,51489,10367.86,32.1,0,4412,18,450
"753",13,54,0,"3436",17027,0,1220000,190000,"河北省",7194,13.22,74.97,28668,3.9,3982.85,103.1,31451,6192.42,42.7,0,1951,88.1,265
"754",14,54,0,"3236",17027,0,1220000,156000,"山西省",3574,10.68,74.92,26283,3.6,3432.71,103,33057,5369.56,38,4,2132,91.7,231
"755",15,54,0,"3260",17027,0,1220000,1183000,"内蒙古自治区",2472,9.3,74.44,47347,3.9,3782.93,103.2,35211,6010.78,33.4,3,1884,84.8,299
"756",21,54,0,"4421",17027,0,1220000,148000,"辽宁省",4375,6.68,76.38,42355,3.6,4732.65,103,34437,7070.37,39.3,29,2671,118.6,296
"757",22,54,0,"4715",17027,0,1220000,187000,"吉林省",2747,7.91,76.18,31599,3.8,4363.89,103.7,29003,6782.36,34.1,9,2716,115.6,228
"758",23,54,0,"4967",17027,0,1220000,469000,"黑龙江省",3833,7.35,75.98,27076,4.3,3966.4,103.9,27735,6116.44,34.9,0,2447,155.6,240
"759",31,54,0,"4157",17027,0,1220000,6219,"上海市",2303,7.05,80.26,76074,4.4,14603.24,103.1,66115,13258.32,38.2,0,4300,32.4,450
"760",32,54,0,"3880",17027,0,1220000,102658,"江苏省",7869,9.73,76.63,52840,3.2,6554.41,103.8,39772,9209.84,42.1,0,2819,40.9,342
"761",33,54,0,"4155",17027,0,1220000,104141,"浙江省",5447,10.27,77.73,51711,3.2,9838.06,103.8,40640,11855.84,38.3,21,2285,8.8,367
"762",34,54,0.00333333333333333,"3836",17027,1,1220000,139427,"安徽省",5957,12.7,75.08,20888,3.7,4776.1,103.1,33341,5650.74,37.5,12,1841,84.2,254
"763",35,54,0,"4447",17027,0,1220000,120000,"福建省",3693,11.27,75.76,40025,3.8,7764.29,103.2,32340,7668.83,41,113,2144,18.1,218
"764",36,54,0,"3885",17027,0,1220000,166900,"江西省",4462,13.72,74.33,21253,3.3,4147.7,103,28363,6005.38,46.6,120,2162,98.1,244
"765",37,54,0,"3726",17027,0,1220000,157126,"山东省",9588,11.65,76.46,41106,3.4,4447.73,102.9,33321,7100.66,41.5,0,2202,60.6,286
"766",41,54,0,"3254",17027,0,1220000,167000,"河南省",9405,11.52,74.57,24446,3.4,3500.8,103.5,29819,5978.23,36.6,10,1839,141.9,202
"767",42,54,0,"3500",17027,0,1220000,187400,"湖北省",5728,10.36,74.87,27906,4.2,4486.39,102.9,31811,6220.02,37.7,24,2906,137.2,252
"768",43,54,0,"3960",17027,0,1220000,211829,"湖南省",6570,13.1,74.7,24719,4.2,3790.26,103.1,29670,5933.69,36.6,100,2051,145.1,214
"769",44,54,0,"4148",17027,0,1220000,184800,"广东省",10441,11.18,76.49,44736,2.5,7879.17,103.1,40432,7534.48,41.3,50,2037,40,254
"770",45,54,0,"3431",17027,0,1220000,236700,"广西壮族自治区",4610,14.13,75.11,20219,3.7,3772.47,103,30673,5122.78,35,140,1530,57.3,228
"771",46,54,0,"3899",17027,0,1220000,34000,"海南省",869,14.71,76.3,23831,3,8943.45,104.8,30775,5469.21,42.6,3,2036,17.1,250
"772",50,54,0,"2457",17027,0,1220000,82400,"重庆市",2885,9.17,75.7,27596,3.9,4733.84,103.2,34727,5500.74,40.6,51,2413,56.9,256
"773",51,54,0,"2106",17027,0,1220000,488000,"四川省",8045,8.93,74.75,21182,4.1,4917.88,103.2,32567,5479.54,37.9,197,1790,189.3,210
"774",52,54,0,"2822",17027,0,1220000,170000,"贵州省",3479,13.96,71.1,13119,3.6,3888.78,102.9,30433,3577.42,29.6,123,1109,54.3,212
"775",53,54,0,"2246",17027,0,1220000,394000,"云南省",4602,13.1,69.54,15752,4.2,3635.38,103.7,29195,4526.17,37.3,277,1391,93.1,206
"776",61,54,0,"2775",17027,0,1220000,205800,"陕西省",3735,9.73,74.68,27133,3.9,4949.2,104,33384,4572.17,38.3,318,3208,84.6,284
"777",62,54,0,"2132",17027,0,1220000,454430,"甘肃省",2560,12.05,72.23,16113,3.2,3318.24,104.1,29096,3525.35,27.1,1821,1882,88.1,189
"778",63,54,0,"1918",17027,0,1220000,721000,"青海省",563,14.94,69.96,24115,3.8,3248.08,105.4,36121,3998.17,29.4,0,1119,23.5,232
"779",64,54,0,"2547",17027,0,1220000,66400,"宁夏回族自治区",633,14.14,73.38,26860,4.4,3732.19,104.1,37166,5164.62,38.8,0,1868,20.8,212
"780",65,54,0,"2668",17027,0,1220000,1664897,"新疆维吾尔自治区",2185,15.99,72.35,25034,3.2,3548.79,104.3,32003,5214.87,36.4,13,1467,96,183
"781",11,61,0.0203480589022758,"1092",27133,76,205800,16411,"北京市",1962,7.48,80.18,73856,1.4,16851.95,102.4,65158,11802.82,44.15,0,6196,11.7,430
"782",12,61,0.0163319946452477,"1107",27133,61,205800,11920,"天津市",1299,8.18,78.89,72994,3.6,8744.77,103.5,51489,10367.86,32.1,0,4412,18,450
"783",13,61,0.015528781793842,"802",27133,58,205800,190000,"河北省",7194,13.22,74.97,28668,3.9,3982.85,103.1,31451,6192.42,42.7,0,1951,88.1,265
"784",14,61,0.0176706827309237,"602",27133,66,205800,156000,"山西省",3574,10.68,74.92,26283,3.6,3432.71,103,33057,5369.56,38,4,2132,91.7,231
"785",15,61,0.0388219544846051,"1000",27133,145,205800,1183000,"内蒙古自治区",2472,9.3,74.44,47347,3.9,3782.93,103.2,35211,6010.78,33.4,3,1884,84.8,299
"786",21,61,0.00481927710843374,"1763",27133,18,205800,148000,"辽宁省",4375,6.68,76.38,42355,3.6,4732.65,103,34437,7070.37,39.3,29,2671,118.6,296
"787",22,61,0.00107095046854083,"2057",27133,4,205800,187000,"吉林省",2747,7.91,76.18,31599,3.8,4363.89,103.7,29003,6782.36,34.1,9,2716,115.6,228
"788",23,61,0.00107095046854083,"2309",27133,4,205800,469000,"黑龙江省",3833,7.35,75.98,27076,4.3,3966.4,103.9,27735,6116.44,34.9,0,2447,155.6,240
"789",31,61,0.0117804551539491,"1381",27133,44,205800,6219,"上海市",2303,7.05,80.26,76074,4.4,14603.24,103.1,66115,13258.32,38.2,0,4300,32.4,450
"790",32,61,0.0299866131191432,"1174",27133,112,205800,102658,"江苏省",7869,9.73,76.63,52840,3.2,6554.41,103.8,39772,9209.84,42.1,0,2819,40.9,342
"791",33,61,0.015528781793842,"1379",27133,58,205800,104141,"浙江省",5447,10.27,77.73,51711,3.2,9838.06,103.8,40640,11855.84,38.3,21,2285,8.8,367
"792",34,61,0.00214190093708166,"1104",27133,8,205800,139427,"安徽省",5957,12.7,75.08,20888,3.7,4776.1,103.1,33341,5650.74,37.5,12,1841,84.2,254
"793",35,61,0.00803212851405622,"1699",27133,30,205800,120000,"福建省",3693,11.27,75.76,40025,3.8,7764.29,103.2,32340,7668.83,41,113,2144,18.1,218
"794",36,61,0.00294511378848728,"1205",27133,11,205800,166900,"江西省",4462,13.72,74.33,21253,3.3,4147.7,103,28363,6005.38,46.6,120,2162,98.1,244
"795",37,61,0.000803212851405623,"951",27133,3,205800,157126,"山东省",9588,11.65,76.46,41106,3.4,4447.73,102.9,33321,7100.66,41.5,0,2202,60.6,286
"796",41,61,0.000267737617135208,"478",27133,1,205800,167000,"河南省",9405,11.52,74.57,24446,3.4,3500.8,103.5,29819,5978.23,36.6,10,1839,141.9,202
"797",42,61,0.000803212851405623,"813",27133,3,205800,187400,"湖北省",5728,10.36,74.87,27906,4.2,4486.39,102.9,31811,6220.02,37.7,24,2906,137.2,252
"798",43,61,0,"1097",27133,0,205800,211829,"湖南省",6570,13.1,74.7,24719,4.2,3790.26,103.1,29670,5933.69,36.6,100,2051,145.1,214
"799",44,61,0.0117804551539491,"1760",27133,44,205800,184800,"广东省",10441,11.18,76.49,44736,2.5,7879.17,103.1,40432,7534.48,41.3,50,2037,40,254
"800",45,61,0,"3324",27133,0,205800,236700,"广西壮族自治区",4610,14.13,75.11,20219,3.7,3772.47,103,30673,5122.78,35,140,1530,57.3,228
"801",46,61,0.000535475234270415,"2355",27133,2,205800,34000,"海南省",869,14.71,76.3,23831,3,8943.45,104.8,30775,5469.21,42.6,3,2036,17.1,250
"802",50,61,0.000267737617135208,"847",27133,1,205800,82400,"重庆市",2885,9.17,75.7,27596,3.9,4733.84,103.2,34727,5500.74,40.6,51,2413,56.9,256
"803",51,61,0.000267737617135208,"798",27133,1,205800,488000,"四川省",8045,8.93,74.75,21182,4.1,4917.88,103.2,32567,5479.54,37.9,197,1790,189.3,210
"804",52,61,0.00107095046854083,"2885",27133,4,205800,170000,"贵州省",3479,13.96,71.1,13119,3.6,3888.78,102.9,30433,3577.42,29.6,123,1109,54.3,212
"805",53,61,0.00107095046854083,"3475",27133,4,205800,394000,"云南省",4602,13.1,69.54,15752,4.2,3635.38,103.7,29195,4526.17,37.3,277,1391,93.1,206
"806",54,61,0,"2775",27133,0,205800,1220000,"西藏自治区",300,15.8,68.17,17027,4,3474.51,102.2,49898,4135.92,25.4,7,1373,4.3,306
"807",62,61,0.00107095046854083,"624",27133,4,205800,454430,"甘肃省",2560,12.05,72.23,16113,3.2,3318.24,104.1,29096,3525.35,27.1,1821,1882,88.1,189
"808",63,61,0.00589022757697456,"858",27133,22,205800,721000,"青海省",563,14.94,69.96,24115,3.8,3248.08,105.4,36121,3998.17,29.4,0,1119,23.5,232
"809",64,61,0,"723",27133,0,205800,66400,"宁夏回族自治区",633,14.14,73.38,26860,4.4,3732.19,104.1,37166,5164.62,38.8,0,1868,20.8,212
"810",65,61,0.00615796519410977,"2541",27133,23,205800,1664897,"新疆维吾尔自治区",2185,15.99,72.35,25034,3.2,3548.79,104.3,32003,5214.87,36.4,13,1467,96,183
"811",11,62,0.025,"1622",16113,64,454430,16411,"北京市",1962,7.48,80.18,73856,1.4,16851.95,102.4,65158,11802.82,44.15,0,6196,11.7,430
"812",12,62,0.026171875,"1626",16113,67,454430,11920,"天津市",1299,8.18,78.89,72994,3.6,8744.77,103.5,51489,10367.86,32.1,0,4412,18,450
"813",13,62,0.01171875,"1321",16113,30,454430,190000,"河北省",7194,13.22,74.97,28668,3.9,3982.85,103.1,31451,6192.42,42.7,0,1951,88.1,265
"814",14,62,0.002734375,"1121",16113,7,454430,156000,"山西省",3574,10.68,74.92,26283,3.6,3432.71,103,33057,5369.56,38,4,2132,91.7,231
"815",15,62,0.03359375,"1146",16113,86,454430,1183000,"内蒙古自治区",2472,9.3,74.44,47347,3.9,3782.93,103.2,35211,6010.78,33.4,3,1884,84.8,299
"816",21,62,0.003125,"2303",16113,8,454430,148000,"辽宁省",4375,6.68,76.38,42355,3.6,4732.65,103,34437,7070.37,39.3,29,2671,118.6,296
"817",22,62,0.00078125,"2598",16113,2,454430,187000,"吉林省",2747,7.91,76.18,31599,3.8,4363.89,103.7,29003,6782.36,34.1,9,2716,115.6,228
"818",23,62,0.00234375,"2849",16113,6,454430,469000,"黑龙江省",3833,7.35,75.98,27076,4.3,3966.4,103.9,27735,6116.44,34.9,0,2447,155.6,240
"819",31,62,0.010546875,"2006",16113,27,454430,6219,"上海市",2303,7.05,80.26,76074,4.4,14603.24,103.1,66115,13258.32,38.2,0,4300,32.4,450
