gbcode,q101a1,q101b1,q101c1,q101d1,q101e1,q101f1,q101g1,q101h1,q101i1,q101j1,q101k1,q101l1,q101m1,q101a2,q101a3,q101a4,q101a5,q101a6,q201,q202,q203,q204,q205,q206,q207,q208,q209,q211,q212,q213,q301,q302,q304,q305,q306,q307,q308,q309,q310,q311,q312,q313,q314,q315,q316
310110,1,1,198411,34,1,4,1,2,1,1,1,2005,1,2,3,,,,2005,1,13,20,6,1,9000,5,9,2,1,3,201109,1,2,,,,,,,,,,,,
310110,1,1,197902,34,1,3,1,2,1,1,1,1997,1,2,3,,,,1997,1,8,20,10,1,4500,6,8,7,1,3,200312,1,1,1,,,,,,,,,,,
310110,1,1,197708,35,1,3,1,2,1,1,1,2011,1,2,3,3,,,2011,1,6,41,5,2,3000,7,10,2,2,,200504,2,,,,,,,,,,,,,
310110,1,1,197105,34,1,2,1,2,1,1,1,2008,1,2,3,3,,,2002,1,8,48,5,2,8000,7,12,2,1,3,199412,2,,,,,,,,,,,,,
310110,1,1,196008,32,1,3,1,2,1,1,1,2005,1,2,3,3,,,1998,1,1,61,3,1,2000,5,6,2,1,2,198410,2,,,,,,,,,,,,,
310110,1,2,199009,34,1,5,2,1,1,1,1,2010,1,5,5,,,,2010,1,6,20,6,1,3000,5,9,7,1,3,,,,,,,,,,,,,,,
310110,1,2,198607,34,1,7,2,1,1,1,1,2009,1,,,,,,2009,1,8,48,6,1,3000,6,8,2,1,2,,,,,,,,,,,,,,,
310110,1,2,198601,50,1,6,1,2,5,1,1,2004,1,2,3,,,,2004,4,,,,,,,,2,1,1,200805,1,2,,1,200902,7,2,1,0,2,2,2,2,1
310110,1,2,198410,34,1,6,2,1,1,1,1,2005,1,,,,,,2005,1,11,48,6,1,3000,5,8,2,1,2,,,,,,,,,,,,,,,
310110,1,2,198312,34,1,3,1,2,5,1,1,2009,1,2,3,,,,1999,4,,,,,,,,2,1,1,200902,1,2,,1,201012,7,2,1,1,2,2,2,2,1
310110,1,2,198411,34,1,3,1,2,5,1,1,2001,1,2,3,3,,,2001,4,,,,,,,,7,1,2,200605,2,,,1,200910,3,2,2,0,2,2,2,4,1
310110,1,2,197804,34,1,3,1,2,5,1,1,2010,1,2,3,3,3,,1998,4,,,,,,,,2,2,,200209,3,,,1,200905,2,1,2,0,2,2,2,4,1
310110,1,2,197612,43,1,3,1,4,1,1,1,2010,1,3,,,,,2010,1,8,44,12,3,3500,6,9,5,2,,199902,1,2,,,,,,,,,,,,
310110,1,2,197212,32,1,2,1,2,5,1,1,1996,1,2,3,,,,1996,4,,,,,,,,2,2,,199601,1,2,,1,199701,3,1,2,0,2,2,2,2,1
310110,1,2,196707,34,1,3,1,2,1,1,1,1990,1,2,3,,,,1990,1,8,48,5,2,2500,7,14,6,2,,199012,1,2,,1,199908,2,1,2,0,2,2,2,4,1
310110,1,1,197105,32,1,3,1,2,1,1,1,1995,1,2,3,,,,1995,1,8,48,6,1,1450,7,12,4,2,,199305,1,2,,,,,,,,,,,,
310110,1,1,196904,32,1,3,2,2,1,1,1,2001,1,2,3,,,,2001,1,1,20,6,1,2800,6,8,7,2,,199202,1,2,,,,,,,,,,,,
310110,1,1,198305,34,1,3,1,2,1,1,1,2004,1,2,3,3,,,2003,1,1,61,3,1,8000,6,10,2,1,3,200603,2,,,,,,,,,,,,,
310110,1,1,198708,34,1,7,2,1,1,1,1,2009,1,,,,,,2005,1,13,20,6,1,3500,5,8,4,1,3,,,,,,,,,,,,,,,
310110,1,1,197811,34,1,3,1,2,1,1,1,1995,1,2,3,,,,1995,1,7,43,6,1,2300,6.5,10,2,1,3,200202,1,2,,,,,,,,,,,,
310110,1,1,199007,32,1,3,1,1,1,1,1,2007,1,,,,,,2007,1,6,48,6,1,2200,6,8,4,1,3,,,,,,,,,,,,,,,
310110,1,1,195310,34,1,4,2,5,7,1,1,2005,2,3,,,,,2005,5,,,,,,,,7,2,,198010,1,1,1,,,,,,,,,,,
310110,1,1,196805,34,1,6,1,2,1,1,1,1994,1,2,3,3,,,1994,1,4,20,10,1,5200,7,9,2,1,3,199405,2,,,,,,,,,,,,,
310110,1,1,196408,34,1,3,1,2,1,1,1,2008,1,2,3,3,,,2008,1,8,45,6,1,1280,6,8,4,1,3,198712,2,,,,,,,,,,,,,
310110,1,2,199211,62,1,4,1,1,4,1,1,2010,1,,,,,,2010,3,,,,,,,,2,2,,,,,,,,,,,,,,,,
310110,1,2,198403,32,1,7,1,2,4,1,1,2010,1,2,7,,,,2010,3,,,,,,,,2,2,,201203,0,,,2,,,,,0,2,2,2,2,2
310110,1,2,198009,34,1,6,2,2,1,1,1,2006,1,2,3,,,,2006,1,13,30,8,1,4500,5,8,7,1,2,200610,1,1,2,1,201012,7,1,2,0,2,2,2,2,1
310110,1,2,195908,34,1,3,2,2,5,1,1,2007,1,2,3,3,,,2007,4,,,,,,,,4,2,,198202,2,,,,,,,,,,,,,
310110,1,2,197810,32,1,3,1,2,1,1,1,2008,1,2,3,,,,2008,1,8,47,6,1,2000,6,8,2,2,,200312,1,1,2,1,200407,7,2,1,0,2,2,2,2,2
310110,1,2,197308,34,1,3,2,2,1,1,1,1999,1,2,3,,,,1999,1,6,48,5,1,2000,5.6,10,2,1,2,200205,1,2,,1,200412,6,2,1,0,1,3,2,2,1
310110,1,2,198108,41,1,8,2,2,1,1,1,2007,1,2,3,,,,2007,1,9,48,3,1,10000,5,8,7,1,3,200802,1,1,2,1,201007,7,2,6,0,1,2,2,2,1
310110,1,2,196811,32,1,7,2,2,1,1,1,1993,1,2,3,,,,1993,1,15,80,5,2,3000,7,8,7,1,2,199012,1,2,,1,199812,3,2,2,0,1,2,2,2,1
310110,1,2,196408,35,1,2,1,2,5,1,1,1998,1,2,3,3,,,1998,4,,,,,,,,2,2,,198210,2,,,2,,,,,0,2,2,2,2,1
310110,1,2,198005,33,1,4,1,2,1,1,1,2001,1,2,3,,,,2001,1,4,30,2,1,6000,5,8,7,1,2,200405,1,2,,1,200601,3,2,2,0,3,3,2,2,1
310110,1,2,197203,50,1,5,2,2,5,1,1,1994,1,2,3,3,,,1994,4,,,,,,,,7,1,3,199412,2,,,1,199710,3,2,2,0,2,2,2,2,1
310110,1,1,198208,41,1,7,2,2,1,1,1,2007,1,2,3,,,,2007,1,1,20,10,1,4500,5,8,4,1,1,201003,1,2,,,,,,,,,,,,
310110,1,1,196504,32,1,3,1,2,1,1,1,2006,1,2,3,,,,2006,1,6,42,12,3,2300,6,8,2,2,,198805,1,2,,,,,,,,,,,,
310110,1,1,198011,13,1,4,1,2,1,1,1,2007,1,2,3,,,,2007,1,1,20,3,1,3800,5,8,2,1,2,200805,1,1,2,,,,,,,,,,,
310110,1,1,197707,37,1,6,2,2,1,1,1,2009,1,2,,,,,2009,1,1,20,6,1,3280,5,8,2,1,1,201104,0,,,,,,,,,,,,,
310110,1,1,197202,34,1,3,1,2,1,1,1,2000,1,2,3,3,,,2000,1,6,42,12,3,2500,7,8,2,2,,199712,2,,,,,,,,,,,,,
310110,1,2,198807,23,1,6,2,1,1,1,1,2006,1,,,,,,2006,1,11,20,2,1,5000,5,8,2,1,1,,,,,,,,,,,,,,,
310110,1,2,198703,52,9,4,1,2,1,1,1,2009,1,2,,,,,2009,1,15,48,6,1,3000,3,12,7,1,2,201111,0,,,2,,,,,0,2,2,2,2,1
310110,1,2,198404,46,1,6,2,2,1,1,1,2007,1,2,,,,,2007,1,1,48,7,1,3500,5,8,2,1,1,201109,0,,,2,,,,,0,2,2,2,2,1
310110,1,2,198109,61,1,3,1,2,1,1,1,2005,1,2,3,,,,2005,1,6,48,6,1,2500,5,8,5,2,,200701,1,2,,1,200912,7,2,1,0,2,2,2,2,1
310110,1,2,198407,15,1,6,1,1,1,1,1,2008,1,10,,,,,2008,1,1,20,10,1,3500,5,8,2,1,1,,,,,,,,,,,,,,,
310110,1,2,197305,32,1,3,1,2,1,1,1,2000,1,2,3,,,,1996,1,6,48,6,1,2500,6,8,5,1,1,199602,1,1,2,1,199803,3,2,2,0,2,2,2,2,1
310110,1,2,198309,34,1,3,1,2,1,1,1,2007,1,2,,,,,2007,1,6,42,12,3,2800,6,8,5,2,,200701,0,,,2,,,,,0,2,2,2,2,1
310110,1,2,197512,34,1,3,2,2,4,1,1,2000,1,2,3,,,,2000,3,,,,,,,,2,2,,199807,1,1,2,1,200308,3,2,2,0,3,2,2,2,1
310110,1,2,197205,32,1,3,1,2,1,1,1,1996,1,2,,,,,1992,1,6,48,6,1,3000,3,12,5,1,1,199605,0,,,2,,,,,0,1,1,1,2,1
310110,1,2,197311,43,1,3,1,3,5,1,1,2006,1,2,3,,,,1996,4,,,,,,,,7,2,,199401,1,2,,1,199405,3,1,2,0,2,2,2,2,1
310110,1,2,197011,43,1,2,1,5,1,1,1,2003,1,,,,,,2003,1,15,48,6,1,1500,5,9,2,2,,199211,0,,,,,,,,,,,,,
310110,1,2,196706,34,1,3,1,2,1,1,1,2000,1,2,3,,,,1988,1,8,44,12,3,1800,3,4,2,1,1,199503,1,1,2,1,199801,3,1,2,0,1,2,2,2,1
310110,1,2,196406,33,1,3,2,2,5,1,1,2007,1,2,3,,,,2007,4,,,,,,,,2,2,,198605,1,1,2,1,198812,6,2,1,0,3,2,2,2,1
310110,1,2,198012,34,1,3,1,2,1,1,1,1998,1,2,3,,,,1998,1,7,48,6,1,2000,3,12,2,2,,200103,1,1,2,1,200405,3,2,2,0,2,2,2,2,1
310110,1,2,195301,32,1,3,2,2,7,1,1,2003,1,2,3,,,,2003,5,,,,,,,,7,2,,197902,1,1,1,,,,,,,,,,,
310110,1,2,197104,34,1,1,1,2,1,1,1,2001,1,2,3,3,,,2001,1,15,45,6,1,1280,7,10,4,2,,199301,2,,,1,199909,2,1,2,0,1,3,2,4,1
310110,1,2,198004,21,1,5,2,2,5,1,1,2009,1,2,3,,,,2005,4,,,,,,,,2,2,,201011,1,2,,1,201112,7,2,1,0,2,2,2,4,1
310110,1,1,198403,36,1,3,1,1,1,1,1,2010,1,,,,,,2010,1,15,48,5,1,2500,7,12,6,2,,,,,,,,,,,,,,,,
310110,1,1,198008,32,1,3,2,2,1,1,1,2000,1,2,3,,,,2000,1,8,48,5,2,8000,7,16,6,2,,200403,1,2,,,,,,,,,,,,
310110,1,2,197304,34,1,1,1,2,1,1,1,2011,2,2,3,3,,,2002,1,6,41,5,2,6000,7,12,6,2,,199504,2,,,1,200701,2,1,2,0,2,2,2,4,1
310110,1,2,196211,32,1,4,1,5,1,1,1,2008,1,3,,,,,2008,1,7,43,5,1,2000,7,10,4,2,,198512,1,1,1,,,,,,,,,,,
310110,1,2,196710,32,1,3,2,2,1,1,1,2006,1,2,3,3,,,2006,1,7,43,5,2,10000,7,10,2,2,,199005,2,,,1,199505,3,1,2,0,3,2,2,4,1
310110,1,2,197703,43,1,3,1,2,1,1,1,2010,1,2,3,,,,2010,1,7,43,6,1,3000,6,8,2,2,,200010,1,2,,1,200110,3,1,2,0,2,2,2,4,1
310110,1,1,198602,13,1,3,1,2,1,1,1,2003,1,2,3,,,,2003,1,7,43,5,1,3500,7,10,4,2,,201110,1,2,,,,,,,,,,,,
310110,1,2,198407,52,1,5,2,2,5,1,1,2006,1,2,3,,,,2006,4,,,,,,,,2,2,,201011,1,2,,1,201106,7,2,1,0,2,2,2,4,1
310110,1,2,199205,32,1,5,2,1,1,1,1,2007,1,,,,,,2007,1,11,20,2,1,3500,5,8,1,1,3,,,,,,,,,,,,,,,
310110,1,2,198608,21,3,3,2,1,1,1,1,2010,1,,,,,,2006,1,8,48,6,1,3600,3.5,10,2,1,3,,,,,,,,,,,,,,,
310110,1,2,199003,42,1,3,1,1,1,1,1,2008,1,,,,,,2008,1,7,43,6,1,1800,6,8,4,1,3,,,,,,,,,,,,,,,
310110,1,1,196302,32,1,4,1,2,1,1,1,1993,1,2,3,3,,,1993,1,6,42,5,1,6000,7,14,2,2,,198612,2,,,,,,,,,,,,,
310110,1,1,196901,34,1,3,1,2,1,1,1,1988,1,2,3,3,,,1988,1,4,63,6,2,40000,7,8,2,2,,199202,2,,,,,,,,,,,,,
310110,1,1,197302,32,1,7,2,2,1,1,1,2005,1,2,3,,,,2005,1,6,48,10,1,8000,6,8,7,1,3,200802,1,2,,,,,,,,,,,,
310110,1,1,199312,41,1,3,1,1,1,1,1,2010,1,,,,,,2010,1,8,48,5,1,2500,6,13,4,2,,,,,,,,,,,,,,,,
310110,1,1,198904,41,1,3,1,1,1,1,1,2010,1,,,,,,2010,1,8,48,5,1,2500,6,13,4,2,,,,,,,,,,,,,,,,
310110,1,2,198210,34,1,5,2,2,1,1,1,2009,1,2,3,,,,2009,1,8,48,5,1,1700,3.5,8,2,2,,200504,1,2,,1,200604,7,2,1,0,2,2,2,2,1
310110,1,1,197102,34,1,2,1,2,1,1,1,1990,1,2,3,3,,,1990,1,6,42,12,3,5000,7,16,2,2,,199901,2,,,,,,,,,,,,,
310110,1,2,198302,36,1,4,1,2,5,1,1,2005,1,2,3,,,,2005,4,,,,,,,,2,1,3,200904,1,1,1,1,200910,7,2,7,0,2,2,2,2,1
310110,1,2,197605,37,1,3,1,2,1,1,1,2004,1,2,3,,,,2004,1,6,48,7,1,1700,5,8,2,1,3,199908,1,1,1,1,200110,3,1,2,0,1,1,2,2,1
310110,1,1,196901,32,1,3,1,2,1,1,1,2008,1,2,3,,,,2008,1,13,20,6,1,3000,7,10,2,2,,199512,1,2,,,,,,,,,,,,
310110,1,1,196910,34,1,3,1,2,1,1,1,1994,1,2,3,3,3,,1994,1,3,50,6,1,5000,5,10,7,2,,199110,3,,,,,,,,,,,,,
310110,1,1,198701,33,1,5,1,2,1,1,1,2007,1,2,,,,,2007,1,9,48,3,1,10000,5,8,7,1,3,200902,0,2,,,,,,,,,,,,
310110,1,1,198611,37,1,2,1,2,1,1,1,2000,1,2,3,,,,2000,1,8,48,12,3,8000,7,10,6,2,,200805,1,2,,,,,,,,,,,,
310110,1,1,197712,33,1,3,1,2,1,1,1,2005,1,2,3,,,,2005,1,6,48,5,1,3000,5,8,6,2,,201105,1,1,2,,,,,,,,,,,
310110,1,1,197305,34,1,3,1,2,1,1,1,2000,1,2,3,3,,,2000,1,6,42,12,3,1500,7,12,2,2,,199805,2,,,,,,,,,,,,,
310110,1,1,198209,33,1,3,1,2,1,1,1,2000,1,2,3,,,,2000,1,6,41,5,2,15000,7,12,6,1,2,200401,1,1,2,,,,,,,,,,,
310110,1,2,198311,43,1,7,2,2,1,1,1,2007,1,2,,,,,2007,1,11,20,2,1,2000,5,8,7,1,2,200903,0,2,,2,,,,,0,2,2,2,4,1
310110,1,2,197601,32,1,7,1,2,1,1,1,2001,1,2,3,,,,1996,1,15,20,6,1,5000,5.5,8,5,1,3,200602,1,1,2,1,200705,7,2,1,0,1,2,2,2,1
310110,1,2,198010,32,1,6,2,2,1,1,1,2006,1,2,3,,,,2006,1,6,42,12,3,5000,6,8,6,2,,200610,1,2,,1,200705,3,2,2,0,2,2,2,2,1
310110,1,2,197409,50,1,3,2,2,1,1,1,2004,1,2,3,,,,2004,1,6,42,12,3,2000,7,12,2,2,,199601,1,1,1,1,199710,3,1,2,0,2,2,2,2,1
310110,1,2,197406,23,1,4,2,2,5,1,1,1996,1,2,3,,,,1996,4,,,,,,,,2,2,,200001,1,1,1,1,201005,3,2,2,0,2,2,2,2,1
310110,1,2,197205,34,1,3,1,2,1,1,1,2000,1,2,3,,,,2000,1,6,42,12,3,2000,7,12,2,2,,199409,1,1,2,1,199508,3,1,2,0,2,2,2,2,1
310110,1,2,196812,34,1,3,1,2,1,1,1,2007,1,2,3,3,3,,2007,1,8,48,6,2,20000,7,12,6,2,,198810,3,,,1,199110,2,1,2,0,2,2,2,4,2
310110,1,2,196203,32,1,2,1,2,1,1,1,2000,1,2,3,,,,2000,1,6,42,12,3,1500,7,12,2,2,,198601,1,1,2,,,,,,,,,,,
310110,1,2,197312,36,1,3,1,2,1,1,1,2008,1,2,3,3,,,2008,1,6,42,12,3,2000,7,12,2,2,,199904,2,,,1,200310,3,1,2,0,1,1,2,2,1
310110,1,2,197904,35,1,6,2,2,5,1,1,2006,1,2,3,,,,2006,4,,,,,,,,2,2,,200501,1,1,1,1,200510,3,1,2,0,1,2,2,2,1
310110,1,1,196310,33,1,3,1,2,1,1,1,2000,1,2,3,3,,,2000,1,6,42,12,3,3000,7,12,6,2,,198501,2,,,,,,,,,,,,,
310110,1,1,198806,34,1,3,1,2,1,1,1,2005,1,2,3,5,5,,2005,1,1,61,3,1,2700,6,8,4,1,1,201202,1,2,,,,,,,,,,,,
310110,1,1,198609,34,1,3,1,2,1,1,1,2005,1,2,5,5,,,2003,1,1,61,3,1,5000,6,8,2,1,1,201010,0,2,,,,,,,,,,,,
310110,1,1,198409,37,1,5,1,2,1,1,1,2002,1,2,3,,,,2002,1,1,20,3,1,4000,5,8,2,1,3,200706,1,1,2,,,,,,,,,,,
310110,1,1,198201,37,1,3,1,2,1,1,1,2002,1,2,3,3,5,,2002,1,1,20,10,1,4000,5,8,2,1,2,200501,2,,,,,,,,,,,,,
310110,1,1,197909,45,1,3,1,2,1,1,1,2008,1,2,3,,,,2000,1,6,41,5,2,4000,7,8,2,2,,199902,1,2,,,,,,,,,,,,
310110,1,1,197307,32,1,4,1,2,1,1,1,1994,1,2,3,3,5,,1993,1,7,43,6,1,4000,7,10,2,2,,199605,2,,,,,,,,,,,,,
310110,1,1,197101,37,1,3,1,2,1,1,1,1988,1,2,3,,,,1988,1,7,43,6,1,3000,7,10,2,2,,199903,1,1,2,,,,,,,,,,,
310110,1,1,196309,32,1,3,1,2,1,1,1,1986,1,2,3,3,,,1986,1,6,41,5,2,6000,7,10,2,2,,198602,2,,,,,,,,,,,,,
310110,1,1,196501,32,1,4,1,2,1,1,1,1985,1,2,3,,,,1985,1,4,47,5,2,6000,7,10,2,2,,198805,1,1,2,,,,,,,,,,,
310110,1,2,195812,34,1,3,1,2,1,1,1,1998,1,2,3,3,8,,1998,1,15,45,6,1,2800,7,6,1,1,2,198111,2,,,,,,,,,,,,,
310110,1,2,198907,37,1,5,1,2,1,1,1,2010,1,2,3,6,6,,2005,1,1,64,6,1,2700,5,8,2,3,,200905,1,1,2,1,201003,3,1,2,0,1,1,2,2,1
310110,1,2,198804,37,1,3,1,2,4,1,1,2004,1,2,3,6,6,,2004,3,,,,,,,,2,2,,201010,1,2,,1,201110,3,1,2,0,1,2,1,2,1
310110,1,2,198205,36,1,3,1,2,1,1,1,2001,1,2,3,3,,,1998,1,6,41,5,2,6000,7,12,2,1,1,200104,2,,,1,201102,7,2,1,0,2,2,2,4,1
310110,1,2,198205,32,1,3,1,2,1,1,1,1997,1,2,3,,,,1997,1,6,48,8,1,2500,6,8,2,1,3,200602,1,2,,1,200710,7,2,1,0,2,2,2,4,1
310110,1,2,197704,34,1,3,1,2,1,1,1,1997,1,2,3,3,6,6,1997,1,6,48,6,1,1800,5,10,2,1,3,199901,2,,,1,200210,2,2,2,0,2,2,2,4,1
310110,1,2,197510,33,1,5,2,4,1,1,1,2005,1,3,,,,,2005,1,7,48,6,1,5000,6,8,2,2,,199810,1,1,2,,,,,,,,,,,
310110,1,2,197311,34,1,3,1,2,1,1,1,2004,1,2,3,,,,1992,1,6,41,5,2,5000,7,4,2,2,,199403,1,2,,1,199506,7,2,1,0,1,2,2,2,1
310110,1,2,197206,34,1,3,1,2,1,1,1,1991,1,2,3,,,,1991,1,7,43,6,2,8000,7,10,2,2,,199708,1,1,1,1,199805,3,1,2,0,2,2,2,2,1
310110,1,2,195802,32,1,3,1,2,5,1,1,1992,1,2,3,3,,,1992,4,,,,,,,,2,2,,197512,2,,,,,,,,,,,,,
310110,1,2,195308,34,1,2,2,2,5,1,1,2010,1,2,3,3,3,8,2008,4,,,,,,,,2,2,,197605,3,,,,,,,,,,,,,
310110,1,1,198404,34,1,3,1,2,1,1,1,2002,1,2,3,3,,,2002,1,6,41,5,2,2500,7,6,6,2,,200601,2,,,,,,,,,,,,,
310110,1,1,198212,41,1,3,1,2,1,1,1,2000,1,2,3,3,3,,2000,1,6,41,6,1,2500,7,10,6,1,3,200505,3,,,,,,,,,,,,,
310110,1,1,198003,32,1,3,1,2,1,1,1,2007,1,2,3,3,,,2007,1,6,41,5,2,2000,7,14,6,2,,200505,2,,,,,,,,,,,,,
310110,1,1,197206,32,1,3,1,2,1,1,1,1997,1,2,3,3,,,1997,1,6,41,5,2,5000,7,8,6,2,,199301,2,,,,,,,,,,,,,
310110,1,1,197511,34,1,3,1,2,1,1,1,2008,1,2,3,3,,,2008,1,6,41,5,2,3000,7,10,6,2,,200003,2,,,,,,,,,,,,,
310110,1,1,196903,32,1,3,1,2,1,1,1,2007,1,2,3,3,,,1998,1,15,64,6,1,2000,7,9,1,2,,199002,2,,,,,,,,,,,,,
310110,1,1,197401,32,1,3,1,2,1,1,1,1997,1,2,3,3,,,1997,1,6,41,5,2,4000,7,8,6,2,,199602,2,,,,,,,,,,,,,
310110,1,1,197110,32,1,3,1,2,1,1,1,2007,1,2,3,,,,2007,1,6,41,5,2,2000,7,4,6,2,,199507,1,1,1,,,,,,,,,,,
310110,1,1,197002,33,1,2,1,2,1,1,1,2008,1,2,3,,,,1992,1,6,41,5,2,10000,7,7,6,2,,199003,1,1,2,,,,,,,,,,,
310110,1,1,196612,41,1,3,1,2,1,1,1,1994,1,2,3,3,,,1994,1,6,41,5,2,3000,7,8,6,2,,198907,2,,,,,,,,,,,,,
310110,1,1,196412,32,1,2,1,2,1,1,1,1985,1,2,3,3,3,,1985,1,6,62,6,1,2500,7,8,6,2,,198510,3,,,,,,,,,,,,,
310110,1,1,196410,32,1,2,1,2,1,1,1,1992,1,2,3,3,,,1992,1,6,41,5,2,6000,7,8,6,2,,198705,2,,,,,,,,,,,,,
310110,1,1,196201,32,1,3,1,2,1,1,1,1998,1,2,3,3,3,,1998,1,6,41,5,2,8000,7,8,6,2,,198711,3,,,,,,,,,,,,,
310110,1,2,198409,21,3,3,1,2,1,1,1,2005,1,2,3,,,,2005,1,6,41,5,2,5500,7,8,6,2,,200610,1,2,,1,201107,3,1,2,0,2,2,2,4,1
310110,1,2,197903,34,1,3,1,2,1,1,1,1996,1,2,3,3,,,1996,1,6,41,5,2,2000,7,8,6,2,,199912,2,,,1,201006,2,1,2,0,2,2,2,4,1
310110,1,2,197204,36,1,3,1,2,1,1,1,1998,1,2,3,,,,1998,1,6,41,5,2,3500,7,6,6,2,,199201,1,1,2,1,199706,3,1,2,1,3,2,1,2,1
310110,1,2,197104,34,1,2,1,2,1,1,1,1992,1,2,3,3,,,1992,1,6,41,5,2,3000,7,6,6,2,,198906,2,,,1,199806,1,1,2,0,2,2,2,4,1
310110,1,2,196902,32,1,3,1,2,1,1,1,2004,1,2,3,,,,2004,1,6,41,5,2,5000,7,6,6,2,,199102,1,1,1,1,199206,3,1,2,0,2,2,2,4,1
310110,1,2,196702,32,1,3,1,2,1,1,1,1998,1,2,3,4,,,1997,1,6,41,5,2,4300,7,6,6,2,,198801,1,1,2,1,199103,3,1,2,0,2,2,2,4,1
310110,1,2,196404,34,1,3,1,2,1,1,1,2000,1,2,3,3,3,3,2000,1,6,41,5,2,5000,7,10,6,2,,198108,4,,,2,,,,,0,2,2,2,4,1
310110,1,1,199009,32,1,3,1,1,4,1,1,2009,1,5,5,,,,2002,3,,,,,,,,2,2,,,,,,,,,,,,,,,,
310110,1,1,198410,37,1,4,1,2,1,1,1,2010,1,2,3,,,,2010,1,6,48,5,1,3000,5,8,2,1,2,200810,1,1,1,,,,,,,,,,,
310110,1,1,197102,32,1,3,1,2,1,1,1,2010,1,2,3,,,,2010,1,6,42,12,3,2500,7,8,2,2,,199305,1,1,1,,,,,,,,,,,
310110,1,1,197510,34,1,3,1,2,1,1,1,2009,1,2,3,3,,,2009,1,7,43,5,1,2500,5,8,2,1,1,199802,2,,,,,,,,,,,,,
310110,1,1,197104,34,1,3,1,2,1,1,1,2007,1,2,3,,,,2007,1,15,42,12,3,2000,7,8,2,2,,199703,1,1,2,,,,,,,,,,,
310110,1,1,196401,32,1,3,1,2,1,1,1,2006,1,2,3,,,,1996,1,4,63,6,1,5000,6,8,2,2,,198805,1,1,2,,,,,,,,,,,
310110,1,2,198908,51,1,3,1,1,1,1,1,2009,1,,,,,,2009,1,7,43,5,1,1500,5,8,2,1,2,,,,,,,,,,,,,,,
310110,1,2,198912,34,1,3,1,2,1,1,1,2009,1,2,3,5,5,,2006,1,15,70,12,3,2500,5,8,2,2,,200907,1,2,,1,201007,7,2,1,0,2,1,1,2,1
310110,1,2,198610,37,1,4,1,2,1,1,1,2010,1,2,3,,,,2010,1,10,62,10,1,2500,5,8,2,1,2,200811,1,1,1,1,200910,3,1,1,0,1,2,2,2,1
310110,1,2,199011,33,1,4,1,1,1,1,1,1998,1,5,5,7,,,1998,1,15,48,5,2,1600,5,6,2,1,2,,,,,,,,,,,,,,,
310110,1,2,198408,61,1,3,1,2,1,1,1,2010,1,2,3,,,,2010,1,7,43,5,1,2500,5,8,2,2,,200512,1,1,1,1,200905,3,1,1,0,1,2,2,2,1
310110,1,2,198204,36,1,2,1,2,1,1,1,2007,1,2,3,3,,,2003,1,6,42,12,3,3000,5,8,2,2,,200205,2,,,1,201102,8,2,1,0,2,2,2,2,1
310110,1,2,197912,34,1,3,1,2,1,1,1,2009,1,2,3,,,,2009,1,7,43,5,1,1600,6,8,4,2,,200105,1,1,1,1,200208,3,1,1,0,1,2,1,2,1
310110,1,2,197907,51,1,3,1,2,1,1,1,2008,1,2,3,,,,2008,1,1,61,3,1,2500,5,8,2,1,2,199805,1,1,1,1,200001,1,1,1,0,1,2,2,4,1
310110,1,2,197701,37,1,4,1,2,1,1,1,1991,1,2,3,3,,,1991,1,6,41,5,2,6000,7,10,2,2,,200005,2,,,1,201102,3,2,1,0,1,2,1,2,1
310110,1,1,197310,32,1,3,1,2,1,1,1,2009,1,2,3,,,,2009,1,1,20,4,1,3000,5,8,2,1,2,199612,1,1,1,,,,,,,,,,,
310110,1,1,197310,33,1,4,1,2,1,1,1,2008,1,2,3,3,,,2005,1,6,20,6,1,2000,5,8,2,1,2,200105,2,,,,,,,,,,,,,
310110,1,2,196609,51,1,3,1,4,1,1,1,2010,1,,,,,,2006,1,8,48,5,1,2000,7,4,2,2,,198802,0,2,,,,,,,,,,,,
310110,1,2,196701,50,1,1,2,4,1,1,1,2010,1,3,,,,,2008,1,8,45,6,1,1500,6,5,2,1,2,198903,1,1,2,,,,,,,,,,,
310110,1,2,196405,37,1,3,1,2,1,1,1,2009,1,2,3,3,,,2006,1,7,48,3,1,1780,5,8,2,1,1,198603,2,,,1,198812,1,1,1,0,1,2,2,2,1
310110,1,1,197805,21,2,4,2,2,1,1,1,2004,1,2,3,,,,2004,1,1,20,6,1,5000,5,7,2,1,1,200609,1,1,1,,,,,,,,,,,
310110,1,1,198811,32,1,6,2,1,1,1,1,2008,1,,,,,,2008,1,1,20,3,1,2000,5,8,2,1,2,,,,,,,,,,,,,,,
310110,1,1,195512,34,1,2,1,2,1,1,1,1991,1,2,3,3,3,4,1991,1,8,45,2,1,1450,7,6,1,2,,198804,3,,,,,,,,,,,,,
310110,1,1,197804,34,1,5,2,2,1,1,1,2003,1,2,3,,,,2003,1,7,43,12,3,5000,7,12,2,2,,200410,1,2,,,,,,,,,,,,
310110,1,1,197408,34,1,2,1,2,1,1,1,1999,1,2,3,3,,,1999,1,8,46,3,1,1200,7,12,4,2,,199708,2,,,,,,,,,,,,,
310110,1,1,197402,42,1,7,2,2,1,1,1,2004,1,2,3,,,,2004,1,12,30,6,1,4500,5,8,2,1,1,200707,1,1,1,,,,,,,,,,,
